img_path,dimensions
../data/train_images/c8a621362f5189faa7df3a4e475126dc_2.jpeg,"(672, 280, 3)"
../data/train_images/135e69f222d3c272fd97a5914341065f_2.jpeg,"(776, 400, 3)"
../data/train_images/7949ecf12e340288cf6a60bd28698559_2.jpeg,"(1520, 416, 3)"
../data/train_images/8e74810e59ad22578ca909985e484cf2_2.jpeg,"(1824, 456, 3)"
../data/train_images/893a87f7fd18c11ba061c3ce4ce5f94f_2.jpeg,"(1408, 392, 3)"
../data/train_images/11a3ed5470a0ed68fbf58c562f9683d9_2.jpeg,"(1568, 424, 3)"
../data/train_images/1932b8075d97a1cb1d45fee931bc99f8_2.jpeg,"(1096, 816, 3)"
../data/train_images/f50e9b75a0d7c2e4ee32bbfb10eb7164_2.jpeg,"(960, 1640, 3)"
../data/train_images/5930e03671314482e9aedb6050d1776d_2.jpeg,"(1976, 272, 3)"
../data/train_images/93d61048971f66fca64784b9e2a0106b_2.jpeg,"(2176, 1464, 3)"
../data/train_images/b6808a211b62298e06b0ac7f30f29882_2.jpeg,"(1240, 480, 3)"
../data/train_images/0eacb18986da2b25c5d82bd9676536e0_2.jpeg,"(1680, 392, 3)"
../data/train_images/687d89772580c411d434b346e1e6c505_2.jpeg,"(406, 264, 3)"
../data/train_images/240b648441500e0797a6883cf8b81a8d_2.jpeg,"(1688, 408, 3)"
../data/train_images/fca2d821dcae271ea5e5851df2f41538_2.jpeg,"(848, 360, 3)"
../data/train_images/42cba36cc339e8195e9b1c0dd4f9796a_2.jpeg,"(1568, 712, 3)"
../data/train_images/56e3dfef73cd0b278801c47866b84a82_2.jpeg,"(1024, 520, 3)"
../data/train_images/466797748ce78808a1f948887f6d494d_2.jpeg,"(856, 1336, 3)"
../data/train_images/276ed80762773462f05abc10da5228c8_2.jpeg,"(576, 1208, 3)"
../data/train_images/6553fc05481b944143ac4db2446e98b9_2.jpeg,"(1440, 280, 3)"
../data/train_images/8a415b0e974861fa00ae9d88f9e3b980_2.jpeg,"(2080, 936, 3)"
../data/train_images/976cdb4e80ba727b2615966a604f541b_2.jpeg,"(1672, 664, 3)"
../data/train_images/3112c494c644128c2a0f7fbc1e9a23f1_2.jpeg,"(296, 216, 3)"
../data/train_images/c1f1eb01b8312dfa1acd912637b41727_2.jpeg,"(880, 928, 3)"
../data/train_images/0aa6472328e4807ba54a807b8332da0f_2.jpeg,"(2016, 592, 3)"
../data/train_images/f14333c53c3aa81057dff9c4ef83b69b_2.jpeg,"(1056, 1536, 3)"
../data/train_images/4d05d7ab251d8f7aced4193b9f2a66ea_2.jpeg,"(1448, 1320, 3)"
../data/train_images/6aa05e4c2cd649f22d309c40540b4230_2.jpeg,"(464, 1856, 3)"
../data/train_images/ba6440ef35c6feeb3ed6c5b20b8f6b50_2.jpeg,"(912, 432, 3)"
../data/train_images/4f7d297df486c7ce49e855d0471b7158_2.jpeg,"(1112, 312, 3)"
../data/train_images/4c547c4817c06b4e77da45768358eb98_2.jpeg,"(1504, 1080, 3)"
../data/train_images/14dfad45a9eb1e87d8828514d293a558_2.jpeg,"(1136, 504, 3)"
../data/train_images/3385a0f7f4f3e7e7b380325582b115c9_2.jpeg,"(112, 136, 3)"
../data/train_images/d90f5db28f3ff7c708e3c95d9596e26f_2.jpeg,"(1328, 432, 3)"
../data/train_images/dc6e3bbcf9449e2c13827e13e5724571_2.jpeg,"(624, 1176, 3)"
../data/train_images/b8e52f4258cf7d069e9c5c2698e44e3e_2.jpeg,"(440, 1424, 3)"
../data/train_images/4e11f7a0a2623f4e9f110e81c3bd9683_2.jpeg,"(1240, 720, 3)"
../data/train_images/7a5f4e79d1efd7b32518909b00753bd5_2.jpeg,"(1880, 288, 3)"
../data/train_images/4a40f41b4f18ff0dffee2fefbb19ed3f_2.jpeg,"(800, 760, 3)"
../data/train_images/b788300a50ab73f893b63ce6a9c08f9d_2.jpeg,"(2160, 592, 3)"
../data/train_images/9264516b76300c3bc495b34d0c011536_2.jpeg,"(1328, 448, 3)"
../data/train_images/fbc62ff5a781cb9a2785e7100f234280_2.jpeg,"(1256, 176, 3)"
../data/train_images/3b60ca0ed4e75480321776ba7aeba987_2.jpeg,"(1160, 336, 3)"
../data/train_images/957c6cf443a82d55f348284784fe6324_2.jpeg,"(2088, 432, 3)"
../data/train_images/6c2022824b8716c8e152df5830db229a_2.jpeg,"(1264, 720, 3)"
../data/train_images/a4ff02d4ba4e5f4420fab051ebd975aa_2.jpeg,"(576, 336, 3)"
../data/train_images/69f32b20f51e4166809a29e594764865_2.jpeg,"(528, 384, 3)"
../data/train_images/ebd3d4bfc5d1e9ce090e342869cbdefe_2.jpeg,"(1336, 464, 3)"
../data/train_images/fb61f2df28791cf878406496100a8c95_2.jpeg,"(288, 1782, 3)"
../data/train_images/b4543b24750d5bec27fb4918d0a4d543_2.jpeg,"(1496, 328, 3)"
../data/train_images/c60902ec1e420b572a0ed3fb7ece0142_2.jpeg,"(1784, 368, 3)"
../data/train_images/b4e08e6d553dc328d3cb6da3f33b9455_2.jpeg,"(664, 376, 3)"
../data/train_images/75be11818843990c70ba0b6ed753f3c0_2.jpeg,"(1696, 304, 3)"
../data/train_images/b0c0c27f31e61e4baac76e71dd29287e_2.jpeg,"(1128, 1872, 3)"
../data/train_images/5005f9cc40ba417daf4ceefa86fab751_2.jpeg,"(1080, 376, 3)"
../data/train_images/282cb9398d53504c4fdae1e18d2dbfbf_2.jpeg,"(1152, 656, 3)"
../data/train_images/bf5c95be359c44a28f03fcf7c7ffc2c8_2.jpeg,"(1520, 216, 3)"
../data/train_images/2a4cff606b103cb1698560ba1dee0eb6_2.jpeg,"(448, 584, 3)"
../data/train_images/4f8506ad3366270f12cd7a31641495cb_2.jpeg,"(352, 112, 3)"
../data/train_images/b4375e422395f7dfdaa2619d18929446_2.jpeg,"(1648, 240, 3)"
../data/train_images/479c67e60b431a189c31e65be43f3741_2.jpeg,"(1856, 328, 3)"
../data/train_images/b3d0e115d7b9381d5b40960ce9702b4f_2.jpeg,"(856, 640, 3)"
../data/train_images/9cacb539b16561b6987029301b5f4bff_2.jpeg,"(1176, 680, 3)"
../data/train_images/53c8c3db02019962528b008bd8594ef5_2.jpeg,"(1320, 656, 3)"
../data/train_images/59aa903a1ceb3e9793bedda411a4a2cd_2.jpeg,"(944, 360, 3)"
../data/train_images/91e740d5dd2c702b30f0c6c4300512a4_2.jpeg,"(1360, 432, 3)"
../data/train_images/e10ff644b1121aeaf5a060e6875f7867_2.jpeg,"(2064, 608, 3)"
../data/train_images/33453ab3633e39269f3368e83acb993b_2.jpeg,"(1368, 760, 3)"
../data/train_images/8d6d8329cd0bbf6d0356b300f83d6b6a_2.jpeg,"(2416, 928, 3)"
../data/train_images/79a741c8d6157f85a761d3de05986311_2.jpeg,"(1736, 760, 3)"
../data/train_images/0ad4f3538ae67d99a7dbfcc01b2d2dd8_2.jpeg,"(1192, 728, 3)"
../data/train_images/7621cfcba348f4069137a9fb5399d2de_2.jpeg,"(1688, 592, 3)"
../data/train_images/6d35e2b7e296586b9654009085774c81_2.jpeg,"(1272, 408, 3)"
../data/train_images/47d2d79be7e67f1ead3b0443e5901aaf_2.jpeg,"(520, 736, 3)"
../data/train_images/1932ff2c873d7b98914c8bf50a32f263_2.jpeg,"(1456, 440, 3)"
../data/train_images/d383a65adb84e2f3032f0c68246224eb_2.jpeg,"(1408, 384, 3)"
../data/train_images/a7d18581b5402766aacf91d52e6143eb_2.jpeg,"(1848, 416, 3)"
../data/train_images/0ebea13245a2b04ca3e6a482091e35d6_2.jpeg,"(1192, 296, 3)"
../data/train_images/84b003f61775364863391f586bba7c6a_2.jpeg,"(1528, 320, 3)"
../data/train_images/89b546943efa4c35011b93b560303933_2.jpeg,"(1416, 736, 3)"
../data/train_images/066f41ab89acaec2ceb40a01b66cd48b_2.jpeg,"(2480, 192, 3)"
../data/train_images/5ef00d3ae104d72001ef09e9f16deec0_2.jpeg,"(624, 296, 3)"
../data/train_images/df41c0b953a75cf30e764321a0493fe3_2.jpeg,"(2248, 816, 3)"
../data/train_images/09259d619d0f95c6a277e45f2450e7aa_2.jpeg,"(1168, 720, 3)"
../data/train_images/d13eecf391803d164d6f0fd89f1871e8_2.jpeg,"(1640, 672, 3)"
../data/train_images/d59f5e96dec59861dcd635d4e0febca8_2.jpeg,"(736, 2032, 3)"
../data/train_images/ff28b460869954e8ba28ff6b9919e46a_2.jpeg,"(1240, 320, 3)"
../data/train_images/2d4909a3958f29872fe825878a8df373_2.jpeg,"(688, 1200, 3)"
../data/train_images/dfb94f6d16ff40e04681be2c2fde7fcd_2.jpeg,"(1840, 328, 3)"
../data/train_images/aff0ff7d9ea2579b314c0f0ac87a9772_2.jpeg,"(1424, 232, 3)"
../data/train_images/c07ed66dfd3256b0d3500d8e46c4fd58_2.jpeg,"(712, 232, 3)"
../data/train_images/4375505cc90a8de4e82c267a1d2f97f4_2.jpeg,"(1392, 1344, 3)"
../data/train_images/cbe148ca500ebddf00d28e37cde97dbf_2.jpeg,"(256, 1504, 3)"
../data/train_images/04952a4d6f0309a8a317a56ad88d9145_2.jpeg,"(992, 864, 3)"
../data/train_images/d1ebc07cf1375909d41a2021249820e5_2.jpeg,"(1712, 272, 3)"
../data/train_images/3b1e3723cb316952edf175585cbf1ef0_2.jpeg,"(1584, 1336, 3)"
../data/train_images/87d8ed5a94679182d79403a19e89e9ef_2.jpeg,"(1768, 336, 3)"
../data/train_images/af71c423997e01b837567d16bcced649_2.jpeg,"(1960, 544, 3)"
../data/train_images/d6c1175d1961ea5a938d6a6ae26d2135_2.jpeg,"(2184, 496, 3)"
../data/train_images/8781edbdaaafd6ea493c00d5d1e21e8d_2.jpeg,"(1208, 544, 3)"
../data/train_images/af931670d9111cee444281fd1b8d1dec_2.jpeg,"(1328, 424, 3)"
../data/train_images/51241cdb2f2dfd0093b8448f4a0e00d9_2.jpeg,"(1008, 128, 3)"
../data/train_images/c00da4f9d10e27d80164b132d0959666_2.jpeg,"(272, 712, 3)"
../data/train_images/ceee1afde9b68b8b353407a7358aa48e_2.jpeg,"(912, 1424, 3)"
../data/train_images/b6ce8703574fbdc8bfd6a1df391ce1fe_2.jpeg,"(838, 600, 3)"
../data/train_images/9aa1c0cd406cb058969711ffef861c17_2.jpeg,"(1400, 400, 3)"
../data/train_images/bf8c6536be863b2e21d467ade2972889_2.jpeg,"(704, 1576, 3)"
../data/train_images/9503ee570d925c0588b90264187fa18a_2.jpeg,"(1792, 392, 3)"
../data/train_images/2a8d5c257563e9fdad0a0ecb62d63a9d_2.jpeg,"(1872, 1016, 3)"
../data/train_images/6d63e2fdf3eda186a532f73e86bb29c9_2.jpeg,"(1488, 1464, 3)"
../data/train_images/a295321349862720b6541d443b46ee33_2.jpeg,"(720, 256, 3)"
../data/train_images/ccf9d24a414565e908da2e72beb306de_2.jpeg,"(2352, 864, 3)"
../data/train_images/d6dd4eb14b82f49e51c17099b0f54235_2.jpeg,"(1592, 2496, 3)"
../data/train_images/86c1e0a1ff57b2fcf24955c8ec925f1c_2.jpeg,"(1184, 240, 3)"
../data/train_images/cb7cf64e17227693849d113793880d11_2.jpeg,"(1336, 368, 3)"
../data/train_images/5eb0af050c28a438f143ddeed00aa8c1_2.jpeg,"(1624, 720, 3)"
../data/train_images/d3b0cdab6ed795373d51671aa3ab0562_2.jpeg,"(384, 1936, 3)"
../data/train_images/6a4705f723c23536d58a72341e0eac1f_2.jpeg,"(1672, 888, 3)"
../data/train_images/e9b23d50388ce76955b95f482e892f5b_2.jpeg,"(872, 288, 3)"
../data/train_images/6e4a5f12ebdbcd25db876280c85915a4_2.jpeg,"(1976, 360, 3)"
../data/train_images/462c6bf7bbd0d05bb2d8b950a72bc891_2.jpeg,"(1768, 272, 3)"
../data/train_images/21c61eab96e1f16d7caf28a6645c22fa_2.jpeg,"(1776, 1104, 3)"
../data/train_images/3eb04543a5cd878e7590ac3e453d1b2d_2.jpeg,"(2032, 392, 3)"
../data/train_images/e78a43e9cbfaae34ae2ad4929f2f8bcd_2.jpeg,"(1112, 536, 3)"
../data/train_images/83f94c8caeae1de1d931051fd1dec5c6_2.jpeg,"(544, 1664, 3)"
../data/train_images/852768d64622d6bb9e0d2c3ef45660f5_2.jpeg,"(1384, 512, 3)"
../data/train_images/817f50aeb6a38d67af64aec57dd3f75a_2.jpeg,"(1672, 1232, 3)"
../data/train_images/9144106abaaa37336cad2f4ef72d3fdc_2.jpeg,"(1400, 480, 3)"
../data/train_images/8d0a5af2726888ec9012768280f0837c_2.jpeg,"(1804, 392, 3)"
../data/train_images/62de6f2b44980a0b7d2a926f828446b1_2.jpeg,"(488, 1760, 3)"
../data/train_images/64c818a7feb6b2d3cbcb26023c19d7d2_2.jpeg,"(1936, 464, 3)"
../data/train_images/7f4419ddb342092c27f745f7962fa7cd_2.jpeg,"(2144, 952, 3)"
../data/train_images/fb74231594a6b93c552c5bbb3a6bd699_2.jpeg,"(2136, 400, 3)"
../data/train_images/c2189022224390d6a8ee1f192214526e_2.jpeg,"(1112, 792, 3)"
../data/train_images/6e381416581ae9845b650f2b2d010a00_2.jpeg,"(1720, 512, 3)"
../data/train_images/bb2635a6c0d41f1ec1e60ba92747205b_2.jpeg,"(952, 392, 3)"
../data/train_images/b301e47847f6a20f8cd53852763edc45_2.jpeg,"(1024, 256, 3)"
../data/train_images/0465f4b248a57b710e02d636d595bf94_2.jpeg,"(1624, 448, 3)"
../data/train_images/29e2cfb8a5b8b437876e531f8c5f753c_2.jpeg,"(1744, 992, 3)"
../data/train_images/dccae7781a918f447f55273efa464ff0_2.jpeg,"(1632, 312, 3)"
../data/train_images/feb2f7f43ac6cf1e333d15be177ddec7_2.jpeg,"(1644, 288, 3)"
../data/train_images/6de1c3a8bc0ecbbe70b3b679ef52e776_2.jpeg,"(456, 520, 3)"
../data/train_images/11d510d280156e0f3d3b14d22f6fd577_2.jpeg,"(1656, 1936, 3)"
../data/train_images/c0db35440abdadea53ddf0f68fc68431_2.jpeg,"(1544, 504, 3)"
../data/train_images/78e1c4d579f35d13b3b38053622061ab_2.jpeg,"(792, 200, 3)"
../data/train_images/1eab1d74f5c90e353ce5f4440b502bc3_2.jpeg,"(336, 1200, 3)"
../data/train_images/e919022fbfe7c9ff599a866aa0be352f_2.jpeg,"(1336, 296, 3)"
../data/train_images/990fcc12a9f6556f270bba5732815b50_2.jpeg,"(1568, 800, 3)"
../data/train_images/5b9b36cadaa3ef1d6fed33305e8343e4_2.jpeg,"(1560, 336, 3)"
../data/train_images/d451ec7b30cdbf594212c1bf7549a212_2.jpeg,"(1384, 536, 3)"
../data/train_images/6bfa122b5832ffd442a8123153f5d252_2.jpeg,"(1360, 416, 3)"
../data/train_images/c794f26c98b4d7c37133809c2d3f8aa1_2.jpeg,"(1480, 520, 3)"
../data/train_images/1df857f30247a04b2a529e8addb5f3d1_2.jpeg,"(1432, 408, 3)"
../data/train_images/255a76a1ac28860f33678d4b9cbde7bf_2.jpeg,"(408, 1416, 3)"
../data/train_images/bba3d3535ac1643bc9bb0bb1ca657b7d_2.jpeg,"(2060, 520, 3)"
../data/train_images/5f7f609c150bb74255eef591bba15ab1_2.jpeg,"(280, 408, 3)"
../data/train_images/8760076013e08db5fb4977a7f5df18cf_2.jpeg,"(1736, 536, 3)"
../data/train_images/8fc10ce3188de7e919b9f08fe5e6993c_2.jpeg,"(256, 1568, 3)"
../data/train_images/b97714e3e07e57a9bfc005fc830a1723_2.jpeg,"(1680, 784, 3)"
../data/train_images/38b6e5e601860ae149c0d53d8cab4cfd_2.jpeg,"(1896, 528, 3)"
../data/train_images/e936e9d9d5d3a8136ae9e5c4ae048cdc_2.jpeg,"(176, 728, 3)"
../data/train_images/98ee892e5c8c6f3f01d3f1705f16401e_2.jpeg,"(2376, 464, 3)"
../data/train_images/de7b957abbadd1ccd6808254a157207c_2.jpeg,"(1760, 360, 3)"
../data/train_images/476f0dfb144aee7d5422dcc3b2b97a9f_2.jpeg,"(440, 408, 3)"
../data/train_images/db49e2f1ea7eed440df4003c40bd80e3_2.jpeg,"(200, 792, 3)"
../data/train_images/c552cbc6d2aa2c35dcf0e005ebd37102_2.jpeg,"(1688, 272, 3)"
../data/train_images/bb7a0a44e75f9a9dfe0676c2226b4e66_2.jpeg,"(1048, 704, 3)"
../data/train_images/e3002210b3ff23cc6121c6fe8be4b2d9_2.jpeg,"(1496, 720, 3)"
../data/train_images/73b8d27f3bcfafdd94ca47c2dd9e13ce_2.jpeg,"(1424, 608, 3)"
../data/train_images/1ff4d64bee09dc1b72b7a2adb9dd097a_2.jpeg,"(1464, 816, 3)"
../data/train_images/4e1ea77ee544e8702ea538a2e5fd4877_2.jpeg,"(1664, 1352, 3)"
../data/train_images/e7ae2d3b70141b5cd11808dcd1f84148_2.jpeg,"(1352, 576, 3)"
../data/train_images/3f73471876577f909fcf6464ca0cd25a_2.jpeg,"(1400, 296, 3)"
../data/train_images/80ba4043de65596c18e5c0c1d5e3a29d_2.jpeg,"(1112, 296, 3)"
../data/train_images/94f80c53bdb15bea46fa9ad42bfe7093_2.jpeg,"(1976, 360, 3)"
../data/train_images/27fc326a541217b0ddf54ba29ffef99b_2.jpeg,"(1176, 512, 3)"
../data/train_images/6b8e655888a58c55a714c15b849a2c71_2.jpeg,"(944, 1592, 3)"
../data/train_images/698b4103a9f029886d32065d2ff436cc_2.jpeg,"(1488, 392, 3)"
../data/train_images/cc66d0b4ad6375c6bed929d10c98a716_2.jpeg,"(1976, 600, 3)"
../data/train_images/ba90d2787827da36ae89c1512c8d5523_2.jpeg,"(568, 1608, 3)"
../data/train_images/ff6e67a5f0b674097f5142ec24eb8fcb_2.jpeg,"(1384, 488, 3)"
../data/train_images/1fb65315d7ded63d688194863a1b123e_2.jpeg,"(1176, 1112, 3)"
../data/train_images/41890d6114a8efe1afa054303c9b6b9a_2.jpeg,"(352, 1968, 3)"
../data/train_images/7df260d73a124534f81a62768190ba8b_2.jpeg,"(2208, 752, 3)"
../data/train_images/673035951194fa335f11d0bb408449de_2.jpeg,"(1656, 320, 3)"
../data/train_images/a00844370a83e216bd79a161d794c423_2.jpeg,"(1784, 480, 3)"
../data/train_images/cbad739adf8a8bf6803b77f81946f8a4_2.jpeg,"(448, 384, 3)"
../data/train_images/62795965d1330a135f09938efb22fb6f_2.jpeg,"(1968, 696, 3)"
../data/train_images/5d438b93171c54575c3248d799952a8c_2.jpeg,"(408, 872, 3)"
../data/train_images/7021622a31d3753956d55704d2073c2e_2.jpeg,"(768, 312, 3)"
../data/train_images/2ad0f2857a4552a25127205fd04a5e9f_2.jpeg,"(1336, 656, 3)"
../data/train_images/9d6c47919e951f12b90c5df731cc68bb_2.jpeg,"(1408, 400, 3)"
../data/train_images/17e2a87ca593cc8ace8ac21fbdfc6b33_2.jpeg,"(1480, 1456, 3)"
../data/train_images/61d85127f0fb841fe6241e6b4d3f89c7_2.jpeg,"(1448, 176, 3)"
../data/train_images/6001e27f6577164029e34413c8c019ce_2.jpeg,"(1448, 984, 3)"
../data/train_images/372251c4bc2f7c3a0d1b6704b0cba28e_2.jpeg,"(1632, 440, 3)"
../data/train_images/9c03a2d8fbaca4009d887539b1bab17f_2.jpeg,"(2040, 1416, 3)"
../data/train_images/3b67a134303b04e051676227c1f8c8bd_2.jpeg,"(1952, 352, 3)"
../data/train_images/c3ca4a75be0055aefe79f6849804d62c_2.jpeg,"(1648, 232, 3)"
../data/train_images/1bdf2c81b6b6aad6aae2818a844957f0_2.jpeg,"(984, 448, 3)"
../data/train_images/9f183415180fe74f08ac54da7ffa8a4a_2.jpeg,"(1424, 1544, 3)"
../data/train_images/a72727c39add8982af8cc5b32822bb40_2.jpeg,"(1280, 256, 3)"
../data/train_images/c0908bfcf70cd527ccd3baa20f331a0a_2.jpeg,"(1064, 328, 3)"
../data/train_images/ef928aed9549e5dea8d67c57fb79e45f_2.jpeg,"(1552, 448, 3)"
../data/train_images/17cedc9620be373816ca026a94e0d6c3_2.jpeg,"(1728, 472, 3)"
../data/train_images/4d7b294147306e72c1cadc1b096b292f_2.jpeg,"(1264, 1416, 3)"
../data/train_images/e173f2b10faccbb5c9f5a0c38a2a1fd0_2.jpeg,"(1248, 376, 3)"
../data/train_images/9881c5b73dfca7ca25f3a54478ef9570_2.jpeg,"(1496, 304, 3)"
../data/train_images/1fa5537c8bba02102cbd68fe9b4abd27_2.jpeg,"(520, 216, 3)"
../data/train_images/23145eb40dbfd7033b4c21e7a9649ca7_2.jpeg,"(1648, 696, 3)"
../data/train_images/3b652857672846746e7c0bf4b8aacd9e_2.jpeg,"(2192, 832, 3)"
../data/train_images/21ab5bb704709f8b9143a6bf5274dd3a_2.jpeg,"(1336, 632, 3)"
../data/train_images/06c686f7bd2d084201d635dcbba1baa7_2.jpeg,"(1592, 536, 3)"
../data/train_images/78ad8ce5fe537a97afaf19db3e99628b_2.jpeg,"(1488, 872, 3)"
../data/train_images/3964a98b6e3c6471ea04c89c6ec24da3_2.jpeg,"(2176, 1096, 3)"
../data/train_images/46f767c8c76697a603e52b56a33f86a0_2.jpeg,"(952, 672, 3)"
../data/train_images/d807d55521cc50325c2cb0aa60efaadc_2.jpeg,"(1128, 592, 3)"
../data/train_images/d0d72adbaf55250c7cfd81ce58f18304_2.jpeg,"(1768, 920, 3)"
../data/train_images/db472dac70f0db6882e4cc92372c39e8_2.jpeg,"(2728, 904, 3)"
../data/train_images/0b2c7d97a377d620e70109199bf8eed8_2.jpeg,"(1088, 984, 3)"
../data/train_images/814ed5e5aa4508f47b91cd9397d2105a_2.jpeg,"(1288, 696, 3)"
../data/train_images/6c568690f107432f5666cd298c7a9014_2.jpeg,"(1248, 360, 3)"
../data/train_images/29ac0dc44c2f3136d4867882bb9edcd9_2.jpeg,"(1752, 1352, 3)"
../data/train_images/409d6815cecdf483be748a75c63c0b2e_2.jpeg,"(1480, 840, 3)"
../data/train_images/27a0805c02fc2d0fa9baff39ab5f36d6_2.jpeg,"(872, 272, 3)"
../data/train_images/deeb50b02c8697f44cfef9bc2cebd937_2.jpeg,"(1272, 1240, 3)"
../data/train_images/fa741c964934cb194701d6630356adb0_2.jpeg,"(1536, 336, 3)"
../data/train_images/d63d91554034819d23760849ff0c22d5_2.jpeg,"(1192, 608, 3)"
../data/train_images/2ce7388467758e8e5f310aba63f87ead_2.jpeg,"(1200, 392, 3)"
../data/train_images/b16d6bd187daeab37bd5e6ba9c5ec1ba_2.jpeg,"(1832, 528, 3)"
../data/train_images/1dc7abaf979206e3c54f6f03072ed941_2.jpeg,"(2056, 464, 3)"
../data/train_images/9336705a0567f81bfbf9dcabfc4acf49_2.jpeg,"(1248, 376, 3)"
../data/train_images/7626a74f93075073e51994c4f3c5f2a5_2.jpeg,"(1256, 488, 3)"
../data/train_images/6ddb61c8bad32ffc60da3a6c96e85b49_2.jpeg,"(1173, 416, 3)"
../data/train_images/75dfcc2a661ccc7eccf5bcfb3a4896e6_2.jpeg,"(1856, 1344, 3)"
../data/train_images/8c6971bef31fe34c629d35910abce194_2.jpeg,"(1688, 368, 3)"
../data/train_images/adc1461503a7cb916665eb37787c4c8b_2.jpeg,"(416, 272, 3)"
../data/train_images/c0097374d10cd4a1da1c4b1e6a86de64_2.jpeg,"(1808, 280, 3)"
../data/train_images/c4cca933ba31dd08c18b9b607b73d90c_2.jpeg,"(1808, 240, 3)"
../data/train_images/b6f1c3c748055235a8130ee71f4d3efa_2.jpeg,"(1384, 776, 3)"
../data/train_images/915dd7918f5bbd16aa1ec7a677dcfe13_2.jpeg,"(1272, 440, 3)"
../data/train_images/cea56801015e8f1ee57c6e13bdb4231b_2.jpeg,"(960, 520, 3)"
../data/train_images/8d14e4160147a34111189383ecae42ec_2.jpeg,"(1096, 896, 3)"
../data/train_images/1254b6e7bf569bb23c87369196f6e816_2.jpeg,"(1968, 240, 3)"
../data/train_images/7e7e6dac3271a6cad2744ae393328a36_2.jpeg,"(560, 296, 3)"
../data/train_images/7db090c9c19ac5f8e5262833826dfa9c_2.jpeg,"(1752, 728, 3)"
../data/train_images/f06771072117359ea7dd8012054a3e5b_2.jpeg,"(1768, 320, 3)"
../data/train_images/9264efc13ba91622d0d641b49c8caf52_2.jpeg,"(888, 728, 3)"
../data/train_images/46bdfe8b48f921b057335e201445e4be_2.jpeg,"(2040, 1072, 3)"
../data/train_images/844e3d9d86b7637b36d6893397861c89_2.jpeg,"(1560, 320, 3)"
../data/train_images/a84367134d7d9ac7a9aaa9d61752dada_2.jpeg,"(1128, 1448, 3)"
../data/train_images/1896b63650679d190184e973cb3f2be6_2.jpeg,"(1216, 384, 3)"
../data/train_images/c549a1ab70c4de9755941eb6269e13f6_2.jpeg,"(2080, 480, 3)"
../data/train_images/4b0c360cbabc0f5702b1066df05b1612_2.jpeg,"(1792, 432, 3)"
../data/train_images/bf87270f466f176d032892df9cd460a5_2.jpeg,"(568, 592, 3)"
../data/train_images/2a560b45f1696770fecd76bb8ca75c59_2.jpeg,"(824, 1728, 3)"
../data/train_images/a4ef4e6aecb75b4af94a115045b0b0d7_2.jpeg,"(232, 1176, 3)"
../data/train_images/b01f92809dbfa747dc4d1881f400d99b_2.jpeg,"(752, 208, 3)"
../data/train_images/7430ef957ff8212cfe421b132ccd7bda_2.jpeg,"(1608, 200, 3)"
../data/train_images/4a2ca53f240932e46eaf8959cb3f490a_2.jpeg,"(1448, 688, 3)"
../data/train_images/3795ba90ba4303d37accaa4eaf82c747_2.jpeg,"(1424, 712, 3)"
../data/train_images/8634ef0b80d1353887839c0a4a36e074_2.jpeg,"(1728, 704, 3)"
../data/train_images/ac6ac43819c3e01b53b7c63fc4c4c24e_2.jpeg,"(1608, 792, 3)"
../data/train_images/cb3da5be4fa20fa73ff61d8b6f7d3492_2.jpeg,"(976, 688, 3)"
../data/train_images/7314acc5f6e8d42d384a13da803e10b2_2.jpeg,"(1344, 496, 3)"
../data/train_images/144128bf2adebe5cb85b76e0f94f3f01_2.jpeg,"(2064, 440, 3)"
../data/train_images/5a2451b90bf50e1043781bbb8eeb2bec_2.jpeg,"(1592, 872, 3)"
../data/train_images/a8d65bc90e175baee47ae5b445ba2476_2.jpeg,"(864, 624, 3)"
../data/train_images/d2d78e5a7ee90979ebb3ebe28fb79554_2.jpeg,"(1744, 576, 3)"
../data/train_images/276fe75dba8074234beaf8bb9782085a_2.jpeg,"(1040, 552, 3)"
../data/train_images/9848ee7cc45f7cd373b155191085f06a_2.jpeg,"(1456, 352, 3)"
../data/train_images/7c2193a1c4e1fc13d15f3e8aca036274_2.jpeg,"(1560, 352, 3)"
../data/train_images/d5110b3363bff16460ad266f1ce4ea06_2.jpeg,"(1280, 688, 3)"
../data/train_images/03849b0243900d79446bb27849dc0bb2_2.jpeg,"(1576, 760, 3)"
../data/train_images/723a7750742b4b7630fe743c74ce9cad_2.jpeg,"(480, 1312, 3)"
../data/train_images/6811459c1bf02a325e7b475a97abbdb5_2.jpeg,"(512, 400, 3)"
../data/train_images/ea2550ea9814a9ed57936301517e50b0_2.jpeg,"(1072, 608, 3)"
../data/train_images/2a1da196c725cd74cff0d64e7a006551_2.jpeg,"(2016, 312, 3)"
../data/train_images/fab7172275db33a4e186e6deeb435a7b_2.jpeg,"(1112, 856, 3)"
../data/train_images/f4579a30dc195784ed21d13c601a2677_2.jpeg,"(1424, 784, 3)"
../data/train_images/8596a2f7e68a0e11a5653fb2457db08f_2.jpeg,"(1536, 280, 3)"
../data/train_images/673c469c5864d8d50afe935a7bdc1935_2.jpeg,"(1792, 456, 3)"
../data/train_images/230276c9065df9cd12014e93151dd52c_2.jpeg,"(1312, 552, 3)"
../data/train_images/7e9faf4f810f09529d000a8ca03e96b8_2.jpeg,"(1824, 712, 3)"
